,CRAN,Package,Readme,bioconductor,dependencies,dependency,development,development version,devtools,git_clone,github,install_github,install_packages,install_packages_github,installation,nb_chars,nb_lines,omegahat,r-forge,release,released version,replicat,replication,rforge,stable,stable version,to install
1823,True,sdcTable,README.md,False,False,False,True,False,False,[],True,[],[],[],False,319,8,False,False,False,False,False,False,False,False,False,False
1824,True,learningr,README.md,False,False,False,False,False,True,[],True,"['install_github(""richierocks/learningr"")']","['install.packages(""devtools"")']",[],False,563,19,False,False,False,False,False,False,False,False,False,True
1825,True,RIntroBayarea,README.md,False,False,False,False,False,False,[],True,[],[],[],True,2608,40,False,False,False,False,False,False,False,False,False,False
1826,False,ices,README.md,False,False,False,False,False,True,[],True,"['install_github(""slarge/ices"")']",[],[],True,1357,32,False,False,False,False,False,False,False,False,False,False
1827,False,ROpenModelica,README.md,False,False,False,False,False,False,[],False,[],[],[],False,1188,48,False,False,False,False,False,False,False,False,False,False
1828,False,magicVis,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""environmentalinformatics-marburg/magicVis"")']",[],[],False,1036,48,False,False,False,False,False,False,False,False,False,False
1829,False,magicVis,README.html,False,False,False,False,False,False,[],True,[],[],[],False,677404,103,False,False,False,False,False,False,False,True,False,False
1830,False,magicVis,README.md,False,False,False,False,False,False,[],False,[],[],[],False,315,14,False,False,False,False,False,False,False,False,False,False
1831,True,installr,README.md,False,False,False,True,False,True,[],True,"[""install_github('talgalili/installr')""]","[""install.packages('installr')"", ""install.packages('devtools')"", ""install.packages('installr')""]",[],True,5626,146,False,False,False,False,False,False,False,True,True,True
1832,True,rvest,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""hadley/rvest"")']","['install.packages(""devtools"")']",[],True,2756,91,False,False,False,False,False,False,False,False,False,False
1833,True,rvest,README.md,False,False,False,False,False,True,[],True,"['install_github(""hadley/rvest"")']","['install.packages(""devtools"")']",[],True,2987,73,False,False,False,False,False,False,False,False,False,False
1834,False,ssPopModel,README.md,False,False,False,False,False,False,[],False,[],[],[],False,412,4,False,False,False,False,False,False,False,False,False,False
1835,False,dsm,README.md,False,False,False,True,False,False,[],False,[],[],[],False,208,7,False,False,False,False,False,False,False,False,False,False
1836,False,s3ops,README.md,False,False,False,False,False,True,[],True,"[""install_github('wch/s3ops')""]",[],[],False,5139,193,False,False,False,False,False,False,False,False,False,False
1837,False,snbIO,README.md,False,False,False,False,False,True,[],True,"[""install_github('mpioSNB/snbIO')""]",[],[],False,66,5,False,False,False,False,False,False,False,False,False,False
1838,False,option.tools,README.md,False,False,False,False,False,True,[],True,"['install_github(""decisionpatterns/options.tools"")']","['install.packages(""options"")']",[],True,3389,86,False,False,False,False,False,False,False,False,False,False
1839,False,compMethod,README.txt,False,False,True,False,False,True,[],False,[],[],[],False,705,19,False,False,False,False,False,False,False,False,False,False
1840,False,abba,README.md,False,False,False,False,False,False,[],False,[],[],[],False,123,2,False,False,False,False,False,False,False,False,False,False
1841,False,bitphyloR,README.md,False,False,False,False,False,False,[],True,[],[],[],False,432,6,False,False,False,False,False,False,False,False,False,False
1842,False,utter,readme.md,False,False,False,False,False,False,[],False,[],[],[],False,34,4,False,False,False,False,False,False,False,False,False,False
1843,True,BBmisc,README.md,False,False,False,True,False,True,[],True,"['install_github(""berndbischl/BBmisc"")']",[],[],True,934,21,False,False,True,False,False,False,False,False,False,True
1844,False,abettor,README.md,False,False,False,True,False,True,[],True,"['install_github(""phillc73/abettor"")']","['install.packages(""devtools"")']",[],False,3166,84,False,False,True,False,False,False,False,False,False,False
1845,False,hapSub,README.md,False,False,False,False,False,True,[],True,"['install_github(""Chris1221/hapSub"", Chris1221) ; library(""hapSub"")']","['install.packages(""devtools"")']",[],True,1775,43,False,False,False,False,False,False,False,False,False,False
1846,False,template,README.md,False,False,False,False,False,False,[],True,[],[],[],True,1024,25,False,False,False,False,False,False,False,False,False,False
1847,False,HillClimbing,README.md,False,False,False,False,False,False,[],False,[],[],[],False,339,4,False,False,False,False,False,False,False,False,False,False
1848,False,rwikidata,README.md,False,False,False,False,False,True,[],True,"[""install_github('rwikidata', 'chgrl')""]","[""install.packages('devtools')""]",[],False,786,19,False,False,False,False,False,False,False,False,False,False
1849,True,segue2,README.md,False,False,False,False,False,False,[],False,[],[],[],False,512,8,True,False,False,False,False,False,False,False,False,False
1850,False,Imisc,README.html,False,False,False,False,False,False,[],False,[],[],[],False,436801,89,False,False,False,False,False,False,False,True,False,False
1851,False,Imisc,README.md,False,False,False,False,False,False,[],False,[],[],[],False,727,11,False,False,False,False,False,False,False,False,False,False
1852,False,knitron,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""knitron"", ""fhirschmann"")']","[""install.packages('knitr')"", ""install.packages('devtools')""]",[],True,4408,148,False,False,False,False,False,False,False,False,False,False
1853,False,knitron,README.md,False,False,False,False,False,True,[],True,"['install_github(""knitron"", ""fhirschmann"")']","[""install.packages('knitr')"", ""install.packages('devtools')""]",[],True,4990,183,False,False,False,False,False,False,False,False,False,False
1854,False,egcm,README.md,False,False,False,False,False,False,[],False,[],[],[],False,3830,104,False,False,False,False,False,False,False,False,False,False
1855,False,partialAR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,2059,50,False,False,False,False,False,False,False,False,False,False
1856,False,MDmisc,README.md,False,False,False,False,False,True,[],True,"[""install_github('mdozmorov/MDmisc')""]",[],[],False,332,16,False,False,False,False,False,False,False,False,False,True
1857,False,flankr,README.md,False,False,False,False,False,False,[],False,[],[],[],False,303,4,False,False,False,False,False,False,False,False,False,False
1858,False,IcTemporalPatternDiscovery,README.md,False,True,False,True,False,True,[],True,"['install_github(""ohdsi/SqlRender"")', 'install_github(""ohdsi/DatabaseConnector"")', 'install_github(""ohdsi/IcTemporalPatternDiscovery"")']","['install.packages(""devtools"")']",[],False,1755,65,False,False,False,False,False,False,False,False,False,False
1859,False,DoOR.data,README.md,False,False,False,False,False,False,[],False,[],[],[],False,468,10,False,False,False,False,False,False,False,False,False,False
1860,True,maker,README.md,False,False,False,False,False,False,[],True,[],[],[],False,375,5,False,False,False,False,False,False,False,False,False,False
1861,False,overfit,README.md,False,False,False,False,False,False,[],False,[],[],[],False,54,2,False,False,False,False,False,False,False,False,False,False
1862,False,rflowcam,README.Rmd,False,False,False,True,True,True,[],True,"[""install_github('fawda123/rflowcam')""]","[""install.packages('devtools')""]",[],False,524,27,False,False,False,False,False,False,False,False,False,False
1863,False,rflowcam,README.html,False,False,False,True,True,True,[],True,"[""install_github('fawda123/rflowcam')""]","[""install.packages('devtools')""]",[],False,647599,128,False,False,False,False,False,False,False,True,False,False
1864,False,rflowcam,README.md,False,False,False,True,True,True,[],True,"[""install_github('fawda123/rflowcam')""]","[""install.packages('devtools')""]",[],False,2333,51,False,False,False,False,False,False,False,False,False,False
1865,False,promir,README.md,False,False,False,False,False,False,[],False,[],[],[],False,101,2,False,False,False,False,False,False,False,False,False,False
1866,False,HITChipDB,README.md,False,False,False,True,True,False,[],True,[],[],[],True,231,9,False,False,False,False,False,False,False,False,False,False
1867,False,PATH,README.md,False,False,False,False,False,False,[],False,[],[],[],False,155,3,False,False,False,False,False,False,False,False,False,False
1868,True,codemog,README.md,False,False,False,False,False,True,[],True,"['install_github(""robkemp/codemog"")']",[],[],False,1001,18,False,False,False,False,False,False,False,False,False,False
1869,False,bubbles,README.md,False,False,False,False,False,True,[],True,"['install_github(""jcheng5/bubbles"")']","['install.packages(""devtools"")']",[],True,735,25,False,False,False,False,False,False,False,False,False,True
1870,False,grinn,README.md,False,False,False,False,False,False,[],False,[],[],[],False,51,4,False,False,False,False,False,False,False,False,False,False
1871,False,tabler,README.md,False,False,False,False,False,True,[],True,"['install_github(""adletaw/tabler"")']",[],[],False,516,11,False,False,False,False,False,False,False,False,False,True
1872,False,RNeo4j,README.md,False,False,False,False,False,True,[],True,"['install_github(""nicolewhite/RNeo4j"")']","['install.packages(""devtools"")']",[],False,304,13,False,False,False,False,False,False,False,False,False,False
1873,False,plethy,README.md,True,True,False,False,False,True,[],True,"['install_github(username=""dbottomly"", repo=""plethy"", ref=""master"")']",[],[],True,1395,39,False,False,False,False,False,False,False,True,True,False
1874,True,tbdiag,README.md,False,False,False,True,False,True,[],True,"['install_github(""mmparker/tbdiag/branch"")']","['install.packages(""tbdiag"")']",[],False,1929,38,False,False,False,False,False,False,False,False,False,False
1875,False,exPhysR,README.md,False,False,False,False,False,False,[],False,[],[],[],False,114,3,False,False,False,False,False,False,False,False,False,False
1876,False,compcodeR,README.md,True,False,False,True,False,True,[],True,"['install_github(""csoneson/compcodeR"")']",[],[],False,743,17,False,False,True,False,False,False,False,False,False,False
1877,True,randomNames,README.md,False,False,False,True,False,True,[],True,"['install_github(""CenterForAssessment/randomNames"")']","['install.packages(""randomNames"")', 'install.packages(""devtools"")']",[],False,971,30,False,False,True,False,False,False,False,True,False,True
1878,False,pcaMethods,README.md,False,False,False,False,False,False,[],False,[],[],[],False,98,4,False,False,False,False,False,False,False,False,False,False
1879,True,dynamo,README,False,True,False,True,True,True,[],True,"[""install_github('R-Package-dynamo', 'ctbrownlees')""]",[],[],True,813,29,False,False,False,False,False,False,False,True,True,False
1880,False,WhyWhere,README.md,False,False,False,False,False,True,[],True,"['install_github(""davids99us/whywhere"")']","['install.packages(""devtools"")']",[],True,1101,26,False,False,True,False,False,False,False,False,False,True
1881,True,rfoaas,README.md,False,False,False,False,False,False,[],True,[],[],[],False,738,21,False,False,True,True,False,False,False,False,False,False
1882,True,plspm,README.md,False,False,False,True,True,True,[],True,"['install_github(""plspm"", ""gastonstat"")']","['install.packages(""plspm"")', 'install.packages(""devtools"")']",[],True,5592,227,False,False,False,False,False,False,False,True,True,False
1883,False,RLLVMCompile,README.md,False,False,False,True,False,False,[],False,[],[],[],False,1760,40,False,False,False,False,False,False,False,False,False,False
1884,False,gridPoints,README.md,False,False,False,False,False,True,[],True,"[""install_github('geotheory/gridPoints')""]",[],[],True,109,4,False,False,False,False,False,False,False,False,False,False
1885,False,longline,README.md,False,False,False,False,False,False,[],False,[],[],[],False,306,9,False,False,False,False,False,False,False,False,False,False
1886,False,rcustom,README.md,False,False,False,False,False,False,[],False,[],[],[],False,42,4,False,False,False,False,False,False,False,False,False,False
1887,False,copulaedas,README.md,False,False,False,False,False,False,[],False,[],[],[],False,597,3,False,False,False,False,False,False,False,False,False,False
1888,False,sscMap,README.md,False,False,False,False,False,False,[],False,[],[],[],False,401,9,False,False,False,False,False,False,False,False,False,False
1889,True,nestedRanksTest,README.md,False,False,False,True,True,True,[],True,"['install_github(""douglasgscofield/nestedRanksTest"", build_vignettes = TRUE)']","['install.packages(""nestedRanksTest"")', 'install.packages(""devtools"")']",[],False,5552,163,False,False,True,False,False,False,False,True,False,False
1890,False,cowsay,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""sckott/cowsay"")']","['install.packages(""devtools"")']",[],False,4586,210,False,False,False,False,False,False,False,False,False,False
1891,False,cowsay,README.md,False,False,False,False,False,True,[],True,"['install_github(""sckott/cowsay"")']","['install.packages(""devtools"")']",[],False,15598,727,False,False,False,False,False,False,False,False,False,False
1892,False,BSM,README.md,False,False,False,False,False,False,[],False,[],[],[],False,425,12,False,False,False,False,False,False,False,False,False,False
1893,False,nlpden,README.md,False,False,False,False,False,True,[],True,"['install_github(""swager/nlpden"")']",[],[],False,541,26,False,False,False,False,False,False,False,False,False,True
1894,False,collr2,readme.html,False,False,False,False,False,False,[],False,[],[],[],False,46,5,False,False,False,False,False,False,False,False,False,False
1895,True,coxinterval,README.md,False,False,False,True,False,False,[],True,[],[],[],True,4965,107,False,False,True,False,False,False,False,False,False,True
1896,False,rif,README.Rmd,False,False,False,False,False,True,[],True,"['install_github(""ropensci/rif"")']","['install.packages(""devtools"")']",[],True,1203,50,False,False,False,False,False,False,False,False,False,False
1897,False,rif,README.md,False,False,False,False,False,True,[],True,"['install_github(""ropensci/rif"")']","['install.packages(""devtools"")']",[],True,4603,149,False,False,False,False,False,False,False,False,False,False
1898,True,ganalytics,README.md,False,True,False,True,False,True,[],True,"['install_github(""jdeboer/ganalytics"")']","['install.packages(""ggplot2"")']",[],True,14122,392,False,False,False,False,False,False,False,False,False,True
1899,False,musicnotationR,README.md,False,False,False,False,False,True,[],True,"['install_github(\'jalapic/musicnotationR\', username = ""jalapic"")']",[],[],True,1026,41,False,False,False,False,False,False,False,False,False,True
1900,False,x12,README,False,False,False,False,False,False,[],False,[],[],[],True,970,16,False,False,True,False,False,False,False,False,False,False
